Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
1.627,0.7302323726292159,0.10211404360733689,0.18667787930014623,41.83923301547853,5.850703727715248,10.695854612350972,138.878,-63.111,-150.524,-160.928,-67.967,-112.505,2.6535809930412104,-1.238751441,2.492704445593993,152.03899149739522,-70.97522944,142.82144430603353,-2.278320658,-1.379102072,1.8428377591837461,-130.5381581,-79.01672827,105.58682592857461
1.596,0.6908748123906332,0.11872384457239549,0.16674202975526498,39.58421092187584,6.802375221565427,9.553614572421473,140.114,-61.529,-153.748,-166.833,-66.627,-110.555,2.677956840192318,-1.205885112,2.436706438531711,153.4356246612097,-69.09212748,139.6129948,-2.462129818,-1.364628536,1.9572330809522305,-141.0696472,-78.18745574,112.1411950619498
1.515,0.6522769761595699,0.13411804684737505,0.1456965806710075,37.37271780749877,7.684398040892447,8.347799161936058,141.092,-60.029,-156.775,-172.37,-65.215,-108.913,2.6965094931643803,-1.17445148,2.3854473834002494,154.4986133752797,-67.29111303,136.67606731935984,-2.62713446,-1.34678201,2.0539881096343353,-150.5237168,-77.16492511,117.68484985210164
1.41,0.6139847108982881,0.1490305827192897,0.12571918948590086,35.17873262003191,8.538823408,7.203178961347593,141.872,-58.557,-159.626,-177.435,-63.781,-107.71,2.7102913259334436,-1.143566634,2.3385792410028197,155.28825422690213,-65.52154171,133.99072056636896,-2.768578138,-1.326440314,2.127997817574737,-158.6278426,-75.99943178,121.92529376008251
1.309,0.5704073029182029,0.16177561619735936,0.10822116723241887,32.68193106065331,9.269060036236931,6.200616136397081,142.537,-57.134,-162.356,177.863,-62.325,-107.183,2.7214944869358635,-1.113528052,2.294392687907957,155.93014806954633,-63.80045772,131.45901756280261,-2.887259764,-1.303504686,2.1743179947607256,-165.4277988,-74.68531709,124.57924441913782
1.3,0.5330828100474885,0.17498424272373692,0.090088844,30.543395146695246,10.02585858936291,5.161710536060815,143.113,-55.739,-164.943,173.705,-60.87,-106.727,2.730479205542297,-1.084070553,2.253350151571807,156.44493452580764,-62.11266739,129.1074534502289,-2.989760586,-1.280105908,2.2127317374205084,-171.3006634,-73.34466583,126.78018974884502
1.383,0.49867690188573316,0.1882164890370024,0.072997782,28.572081818711954,10.784010456590565,4.182464799118087,143.619,-54.371,-167.47,170.008,-59.453,-106.556,2.738009343643232,-1.055024879,2.2136104299969652,156.87637965814187,-60.44847282,126.83053512496546,-3.075980493,-1.256515452,2.238168949909978,-176.2407001,-71.9930323,128.2376346670691
1.54,0.4661875848218087,0.2017768762683798,0.059173077808534924,26.710581071686715,11.560963413511583,3.3903676192282814,144.064,-53.026,-169.909,166.783,-58.173,-106.754,2.7441826171569756,-1.026411607,2.175694134833816,157.2300821762593,-58.80905315,124.65809143734474,3.1378020982064148,-1.234366967,2.2488901079833883,179.78281717452182,-70.72401757,128.85191177616812
1.729,0.43234781607974193,0.21411720581096438,0.049564099,24.77170514306756,12.268012214102285,2.8398136976433466,144.465,-51.746,-172.238,163.916,-57.052,-107.408,2.7495638105089273,-0.999023121,2.1396423576016947,157.53840184406997,-57.23980848,122.59247675799834,3.0825794301953344,-1.21393223,2.244153294133203,176.61879136403482,-69.55319341,128.58051233421338
1.905,0.40416953168588704,0.22782235600601308,0.041280255,23.157208373380325,13.053259477871471,2.3651843654036746,144.789,-50.559,-174.397,161.395,-56.129,-107.985,2.7536167129273577,-0.97351136,2.1063737332257957,157.7706160474244,-55.77809225,120.68632499105327,3.0351305629449357,-1.197001176,2.2388455597978707,173.90017152791046,-68.58311544,128.27640155802217
2.032,0.37919366688951894,0.24144532192279966,0.034638474,21.726196730859062,13.833797929353912,1.984638345867756,145.031,-49.515,-176.418,159.115,-55.399,-108.589,2.756627038257356,-0.950677348,2.074898581880198,157.94309498379462,-54.4697997,118.88293165941501,2.9942163392413397,-1.183280081,2.230665560500883,171.5559591876403,-67.79695463,127.8077221218848
2.092,0.35669605088343836,0.2544127135926997,0.031335856,20.437178284604677,14.576774743332283,1.795412311139904,145.162,-48.609,-178.248,157.077,-54.893,-109.292,2.7579233914982364,-0.930596272,2.0462605603059227,158.01737055325518,-53.31923882,117.24209388960445,2.960496845389639,-1.173140854,2.2177652414150906,169.62397450262054,-67.21601969,127.06858828389682
2.08,0.3339795540381201,0.2648699537653847,0.031855890102432144,19.13561889004569,15.17593047058179,1.8252080555019337,145.195,-47.873,-179.874,155.215,-54.586,-110.204,2.757877785521647,-0.913872201,2.020477612561653,158.01475752327602,-52.36102014,115.76483980045144,2.9333525579774515,-1.165893378,2.1978309022582834,168.0687213960121,-66.80076994,125.92643478282939
2.007,0.3172371248297596,0.27606662249196834,0.033424925,18.176348357610077,15.817452333221151,1.9151071177876875,145.107,-47.28,178.737,153.545,-54.476,-110.858,2.7559017208685783,-0.900154572,1.9983170220344184,157.9015373586102,-51.57505787,114.49513149172331,2.9088963871208087,-1.162533976,2.1826023636053424,166.6674860228756,-66.60829039,125.05390378986404
1.902,0.3052886569652793,0.2874696627352018,0.036324794,17.491751577327666,16.47079841277626,2.081257390588393,144.91,-46.824,177.517,152.029,-54.542,-111.357,2.752315843819296,-0.889181522,1.9785243798845877,157.6960817378335,-50.94634841,113.36109663112526,2.8873338433143987,-1.162495151,2.169541061114642,165.43204326720237,-66.60606583,124.30554628220318
1.795,0.2970869137821396,0.2983485473809102,0.041288228,17.02182630828357,17.094112588785027,2.3656411803536543,144.613,-46.494,176.473,150.677,-54.772,-111.786,2.747225792211003,-0.880796476,1.9612800457027264,157.40444326317453,-50.46592067,112.37306906199143,2.8695864704789473,-1.165381065,2.156521221537127,164.4151937062859,-66.77141653,123.55956442447419
1.703,0.2895469594955372,0.30698049500071956,0.048370593,16.589818749939678,17.58868676,2.7714308209587117,144.245,-46.291,175.583,149.436,-55.107,-112.291,2.7411932379796102,-0.874967428,1.946154102659409,157.05880336603195,-50.13194082,111.50641636445407,2.8555375930426647,-1.169834295,2.1404036135338655,163.6102523222903,-67.02656782,122.63609351004102
1.625,0.2864864988517457,0.31589639345596354,0.054910733691744054,16.414467271684533,18.099530108430788,3.146153290503748,143.806,-46.187,174.869,148.288,-55.514,-112.5,2.7340750973223735,-0.871283709,1.9337000589032427,156.65096394839182,-49.92087928,110.7928522193545,2.841477469776768,-1.176201981,2.130667921944771,162.80466659972075,-67.39140934,122.0782794713449
1.558,0.2860143388639753,0.32401810670213393,0.061234297,16.387414497130344,18.564869999851847,3.5084667664435267,143.317,-46.165,174.249,147.217,-55.948,-112.593,2.726295202121869,-0.86924081,1.9225007896797977,156.2052087883488,-49.80382978,110.15118135922033,2.828242099057581,-1.18329821,2.1233143578824247,162.0463357172203,-67.79799335,121.65695128619338
1.496,0.2862960941071837,0.3302312415599229,0.068219084,16.403557883421865,18.92085640474877,3.9086656218649947,142.773,-46.208,173.732,146.223,-56.387,-112.709,2.717689220762825,-0.868576217,1.912810385141296,155.71212237790732,-49.7657514,109.59596207738979,2.816815311844318,-1.190407491,2.1151138137541445,161.39162903650626,-68.20532513,121.18709471793214
1.44,0.28494319716589966,0.33324342120685024,0.076559782,16.32604259857013,19.093441585652915,4.386552397313421,142.207,-46.296,173.309,145.338,-56.805,-113.033,2.7087668811294754,-0.868927453,1.9045730123232443,155.2009099735341,-49.78587577,109.12399538063963,2.809109174508884,-1.196615227,2.1017104171828356,160.95009989083772,-68.56100223,120.41913666325601
1.384,0.2868610691268277,0.33581215188116054,0.083965625,16.435928567577786,19.24061901199669,4.810875920362957,141.625,-46.412,172.991,144.608,-57.195,-113.209,2.699552249140238,-0.870036891,1.898081648116822,154.67295045078455,-49.84944187,108.75206760832934,2.8026891113227577,-1.202709781,2.0921634090073185,160.58225736606536,-68.91019441,119.87213338782199
1.344,0.29057497338839056,0.33769544331704804,0.091267716,16.648719607280988,19.348523662866175,5.229254949729028,141.042,-46.527,172.694,144.014,-57.557,-113.401,2.6902848851274435,-0.871184387,1.8919799901020156,154.1419696,-49.91518858,108.40246835604876,2.798632876219443,-1.208275771,2.0823848552982427,160.3498522139326,-69.22910214,119.31186353054996
1.309,0.29544550846680373,0.3388506962837474,0.099206179,16.927780711244484,19.414714782128016,5.684095365360346,140.46,-46.626,172.436,143.564,-57.909,-113.654,2.6809084245023778,-0.872164423,1.886686320422724,153.60473798505313,-49.97134045,108.09916342528898,2.7976969428032006,-1.213494491,2.0710038702756415,160.29622717927666,-69.52811279,118.6597811220533
1.279,0.2990804656551217,0.33829538882081756,0.10814163405055718,17.136048416845842,19.382898008170017,6.196059221,139.9,-46.725,172.211,143.229,-58.255,-114.088,2.6718737387067604,-0.873233167,1.8819922591937424,153.08708861973747,-50.03257501,107.83021352809234,2.8005104634975106,-1.218100599,2.054910600383111,160.45743004063334,-69.79202333,117.73770467864634
1.255,0.30553364091340945,0.3388122532498443,0.11588184604587619,17.505788123603978,19.41251215853369,6.639540700613472,139.367,-46.818,172.046,142.982,-58.59,-114.313,2.663209484646586,-0.874362824,1.8784232099586093,152.5906634294604,-50.09729959,107.62572207004483,2.8030184771937448,-1.223063481,2.0440892551084033,160.60112864038857,-70.07637552,117.11768726575175
1.235,0.3134977077641788,0.3398878724833556,0.12333484909611937,17.962095541913104,19.474140600976984,7.066566320090536,138.845,-46.906,171.881,142.778,-58.931,-114.467,2.654713206931446,-0.875406859,1.874884631514997,152.1038625748118,-50.15711839,107.42297645974986,2.805913655627702,-1.228303853,2.034787055712285,160.7670101455916,-70.37662671,116.58471050016504
1.216,0.3212528678361508,0.34105312014741895,0.13080176048298375,18.406433483485472,19.54090437421529,7.494388828556041,138.34,-46.978,171.733,142.581,-59.266,-114.604,2.6464167264318554,-0.876225003,1.8717536539063444,151.62850925737268,-50.2039946,107.24358465702412,2.808879523097649,-1.233476141,2.025818075243576,160.9369418342147,-70.67297699,116.07082577277274
1.196,0.32558178894701517,0.340664206,0.13898841689928837,18.654462392983085,19.518621237215118,7.9634496895339915,137.856,-47.049,171.628,142.366,-59.59,-114.895,2.6384323786872397,-0.877143455,1.869407096,151.1710398294414,-50.25661798,107.10913680632986,2.812961859448428,-1.238013227,2.012891621210175,161.1708424776672,-70.93293289,115.33019451258902
1.174,0.3317084175744217,0.34132866999578604,0.14614838702897578,19.00549235597751,19.556692217572195,8.373685759404816,137.384,-47.115,171.59,142.163,-59.903,-114.972,2.630557425091753,-0.878160268,1.868303801,150.71983822455866,-50.31487706,107.04592265470033,2.8153057068047853,-1.242959192,2.005441146663754,161.30513503900937,-71.21631581,114.90331376570943
1.148,0.3384344128341323,0.34210427244350794,0.1525017836705972,19.390863497383922,19.601130964406675,8.737708572542315,136.934,-47.181,171.546,141.982,-60.189,-114.999,2.623074287050154,-0.87916051,1.867090848233376,150.29108599726123,-50.37218676,106.97642557127335,2.817281665425551,-1.247592911,1.9995906199105362,161.41834912847173,-71.48180836,114.56810327482168
1.118,0.34479610815044964,0.3424780542709547,0.15857796731569457,19.75536178955705,19.62254708557806,9.085848250952811,136.489,-47.241,171.519,141.812,-60.447,-115.032,2.6156308322521107,-0.880105339,1.8662224776236793,149.86460745233694,-50.42632144,106.92667160028454,2.8191574861502984,-1.251740064,1.9939594993721599,161.52582573912292,-71.71942273,114.24546383404328
1.084,0.34800219946536326,0.34127287720481525,0.1649078536517048,19.939057290635148,19.553495526122312,9.448524022803726,136.071,-47.291,171.524,141.652,-60.667,-115.225,2.608574281456005,-0.880968014,1.8659957475491291,149.46029687380042,-50.47574908,106.91368092392413,2.822142260879246,-1.254787969,1.9847904043685731,161.69684073388893,-71.89405478,113.72011338838327
1.047,0.3530538496010715,0.34102377235896997,0.1698584688746187,20.22849552298792,19.539222869799122,9.732173381,135.67,-47.335,171.584,141.509,-60.853,-115.208,2.601723159376733,-0.881879533,1.8668019647335379,149.06775649372923,-50.52797531,106.95987376596167,2.822923363422406,-1.25788571,1.981616762,161.74159461297893,-72.0715423,113.53827705056067
1.005,0.35920067931578803,0.3411567384263119,0.17399112070360753,20.58068292302678,19.546841264276267,9.968956889,135.291,-47.368,171.623,141.4,-61.007,-115.137,2.5952261123840694,-0.882546691,1.8672978603383958,148.69550312175144,-50.56620061,106.98828649119912,2.823245614110699,-1.260615485,1.9804174500639402,161.7600582173633,-72.22794691,113.46956156272424
0.964,0.3645640427584369,0.340874747,0.17693347246772204,20.887981012285316,19.530684348281095,10.137541226994623,134.94,-47.39,171.656,141.29,-61.089,-115.065,2.589170602007595,-0.883010627,1.8677551035490865,148.3485479343818,-50.59278217,107.0144845973827,2.8222010666520747,-1.262168916,1.9806529057023203,161.70021005648303,-72.31695192,113.48305217706599
0.928,0.3666364360062818,0.33914806828497546,0.1797661985192525,21.00672039887824,19.431752942743742,10.299844474264077,134.626,-47.39,171.694,141.185,-61.111,-115.164,2.5836467363802287,-0.883114739,1.8684431592959516,148.0320537473363,-50.59874735,107.05390728774779,2.8217310768995074,-1.262236943,1.9776350472889672,161.67328162724652,-72.32084957,113.3101416268128
0.901,0.3704326450083964,0.33806863419473876,0.18052435275865603,21.224227152848975,19.369905925110636,10.34328351240185,134.341,-47.379,171.76,141.114,-61.051,-115.082,2.578542485038303,-0.88310876,1.8697085306667744,147.7396017,-50.59840479,107.12640772681263,2.818567005558244,-1.261497247,1.9809705473893542,161.49199369331382,-72.27846812,113.50125170513043
0.886,0.37502550744122737,0.33719653814443196,0.18021169269311837,21.48737878613438,19.319938502098026,10.325369410224258,134.083,-47.346,171.777,141.081,-60.93,-114.988,2.573857603921232,-0.882595019,1.870226559384857,147.4711777723413,-50.56896961,107.15608858602533,2.814812665543855,-1.259792256,1.9858148387327612,161.27688585563226,-72.18077932,113.77880915383942
0.881,0.37889000460577976,0.3358340121579113,0.17867491118654727,21.708798163603504,19.241871513593495,10.237318315863979,133.857,-47.296,171.777,141.07,-60.727,-114.922,2.5696677747484595,-0.881746045,1.8705443662467203,147.23111824386064,-50.520327,107.1742975779104,2.8102322250775895,-1.256657064,1.991483783603372,161.0144459486043,-72.00114605,114.10361576921775
0.876,0.37966582425585393,0.332738348,0.17693331954205327,21.75324935521607,19.06450302773153,10.137532464999223,133.665,-47.225,171.771,141.092,-60.452,-115.06,2.565976383245297,-0.880523992,1.870885858537319,147.01961709019895,-50.45030848,107.19386364489795,2.8069419427998823,-1.25174087,1.993142306233144,160.82592666068498,-71.7194689,114.19864211613061
0.863,0.38237445413386095,0.33054029292649467,0.173844746,21.908442415488906,18.938563743706084,9.960570240581678,133.5,-47.137,171.793,141.163,-60.128,-115.038,2.5626426217105003,-0.879089776,1.871840437507335,146.82860662435206,-50.36813398,107.24855699109182,2.8022942418726844,-1.246476213,1.999699003794955,160.55963301311752,-71.41782627,114.57431321396611
0.843,0.38591401325074887,0.3285446444619835,0.16995726579048337,22.111244214223635,18.82422150929783,9.737834027377865,133.363,-47.032,171.771,141.284,-59.76,-115.016,2.559768303920379,-0.877246228,1.8721029358663643,146.66392034599875,-50.26250647,107.26359703919331,2.797978632870853,-1.24047437,2.006837790864366,160.31236683128392,-71.073946,114.98333558388593
0.819,0.38918197539429816,0.3261485718379584,0.1651832628814442,22.29848465265754,18.686936660534357,9.464303809306742,133.237,-46.912,171.733,141.422,-59.326,-115.016,2.557035313935914,-0.875103887,1.8721667703418432,146.50733155443737,-50.13975934,107.26725448522568,2.7933406676024677,-1.23330484,2.0142961955109606,160.04663099587717,-70.66316219,115.41067069203656
0.798,0.38931109889500604,0.32214837019152154,0.16044217181711493,22.305882884284053,18.45774198899224,9.192659301033487,133.143,-46.785,171.694,141.564,-58.848,-115.197,2.5548323222776963,-0.872839628,1.8722525647427712,146.38110943011895,-50.01002689,107.2721701423047,2.7900102859708134,-1.224877518,2.0175847216717755,159.8558141842155,-70.18031218,115.59908936186962
0.787,0.39131162565765965,0.3193023981166454,0.15445407664267097,22.420504624587075,18.294679800489746,8.849566720215194,133.066,-46.648,171.683,141.718,-58.337,-115.192,2.552850715,-0.87048179,1.8729031320393696,146.26757167654657,-49.87493272,107.30944490268904,2.785077751,-1.216412977,2.025776542969522,159.57320076274286,-69.69532973,116.06844614875585
0.786,0.3942659007187389,0.31692505550132855,0.14794685718072753,22.58977211710767,18.158468102175497,8.476730508680445,133,-46.5,171.628,141.888,-57.805,-115.164,2.5510647748369033,-0.867816284,1.8728204638727446,146.1652448626462,-49.72221046,107.30470836564133,2.780302058684423,-1.207642308,2.0344886723838687,159.29957373415158,-69.19280739,116.56761439476972
0.795,0.3966141901060931,0.3141604033907197,0.14095167085751584,22.72431918807843,18.000065204415677,8.075935855452778,132.94,-46.351,171.579,142.053,-57.239,-115.148,2.5493774632954134,-0.865149824,1.8728474054822186,146.06856903259512,-49.56943354,107.30625200615748,2.775469905325617,-1.19824929,2.043005885422176,159.0227117,-68.65462712,117.05561475507852
0.807,0.39632071015387893,0.30967256151863465,0.13444542174724328,22.707504025444855,17.74293080602311,7.703155240973414,132.891,-46.198,171.546,142.229,-56.646,-115.307,2.5478509318126155,-0.862458768,1.873182919194155,145.98110522133695,-49.41524739,107.3254755258202,2.7723324228079758,-1.187903466,2.0471837122289083,158.84294723417509,-68.06185509,117.2949865986409
